,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4037,0.928,0.771,3,-5.935,0,0.251,0.102,1.07e-05,0.338,0.679,93.987,audio_features,1EM23A621Z0QyTlWKu7T1l,spotify:track:1EM23A621Z0QyTlWKu7T1l,https://api.spotify.com/v1/tracks/1EM23A621Z0QyTlWKu7T1l,https://api.spotify.com/v1/audio-analysis/1EM23A621Z0QyTlWKu7T1l,231160,4
4038,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,4CeeEOM32jQcH3eN9Q2dGj,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/tracks/4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/audio-analysis/4CeeEOM32jQcH3eN9Q2dGj,301920,4
4039,0.818,0.653,1,-8.396,1,0.204,0.0335,5.46e-06,0.22,0.533,99.931,audio_features,31bf9SEOppLU6lQ85d8om6,spotify:track:31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/tracks/31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/audio-analysis/31bf9SEOppLU6lQ85d8om6,261133,4
4040,0.343,0.281,4,-9.534,1,0.0368,0.605,0.000296,0.0951,0.121,133.454,audio_features,6XQz4HwNIQZ652JFa7putY,spotify:track:6XQz4HwNIQZ652JFa7putY,https://api.spotify.com/v1/tracks/6XQz4HwNIQZ652JFa7putY,https://api.spotify.com/v1/audio-analysis/6XQz4HwNIQZ652JFa7putY,274693,4
4041,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,audio_features,11mwFrKvLXCbcVGNxffGyP,spotify:track:11mwFrKvLXCbcVGNxffGyP,https://api.spotify.com/v1/tracks/11mwFrKvLXCbcVGNxffGyP,https://api.spotify.com/v1/audio-analysis/11mwFrKvLXCbcVGNxffGyP,217573,4
4042,0.598,0.951,8,-8.393,1,0.0321,2.79e-05,0.635,0.32,0.354,138.976,audio_features,6bzK2GKOYigsZIcjic64pa,spotify:track:6bzK2GKOYigsZIcjic64pa,https://api.spotify.com/v1/tracks/6bzK2GKOYigsZIcjic64pa,https://api.spotify.com/v1/audio-analysis/6bzK2GKOYigsZIcjic64pa,187667,4
4043,0.565,0.966,11,-5.038,1,0.0337,0.00226,0.00653,0.285,0.716,141.967,audio_features,7jGrEtwlejqbmRB5La3Abp,spotify:track:7jGrEtwlejqbmRB5La3Abp,https://api.spotify.com/v1/tracks/7jGrEtwlejqbmRB5La3Abp,https://api.spotify.com/v1/audio-analysis/7jGrEtwlejqbmRB5La3Abp,181708,4
4044,0.49,0.808,3,-11.702,0,0.036,0.126,0.401,0.185,0.609,138.038,audio_features,29WTMnk0vsnapB0FaLDfGM,spotify:track:29WTMnk0vsnapB0FaLDfGM,https://api.spotify.com/v1/tracks/29WTMnk0vsnapB0FaLDfGM,https://api.spotify.com/v1/audio-analysis/29WTMnk0vsnapB0FaLDfGM,272000,4
4045,0.785,0.99,3,-3.527,1,0.0317,0.00313,0.0012,0.0863,0.97,137.999,audio_features,3IrKj55aqL8t8YLK2irf1k,spotify:track:3IrKj55aqL8t8YLK2irf1k,https://api.spotify.com/v1/tracks/3IrKj55aqL8t8YLK2irf1k,https://api.spotify.com/v1/audio-analysis/3IrKj55aqL8t8YLK2irf1k,208280,4
4046,0.632,0.947,11,-6.954,1,0.0438,0.0745,5.16e-05,0.343,0.925,138.004,audio_features,6xRRr4W5VQiQZOVhXzqtIr,spotify:track:6xRRr4W5VQiQZOVhXzqtIr,https://api.spotify.com/v1/tracks/6xRRr4W5VQiQZOVhXzqtIr,https://api.spotify.com/v1/audio-analysis/6xRRr4W5VQiQZOVhXzqtIr,269360,4
4047,0.615,0.95,0,-4.975,0,0.0493,0.162,6.36e-06,0.179,0.799,136.999,audio_features,66TZD7lfp5Ll2i1iR097Dx,spotify:track:66TZD7lfp5Ll2i1iR097Dx,https://api.spotify.com/v1/tracks/66TZD7lfp5Ll2i1iR097Dx,https://api.spotify.com/v1/audio-analysis/66TZD7lfp5Ll2i1iR097Dx,225489,4
4048,0.821,0.833,3,-8.291,0,0.0821,0.0734,0.544,0.0739,0.961,132.975,audio_features,04zrPERrSO4CfyargthKJ9,spotify:track:04zrPERrSO4CfyargthKJ9,https://api.spotify.com/v1/tracks/04zrPERrSO4CfyargthKJ9,https://api.spotify.com/v1/audio-analysis/04zrPERrSO4CfyargthKJ9,255547,4
4049,0.816,1.0,7,-5.739,0,0.0644,0.03,0.852,0.36,0.542,137.974,audio_features,1iT9oqeZGYOnspkV4AiIoJ,spotify:track:1iT9oqeZGYOnspkV4AiIoJ,https://api.spotify.com/v1/tracks/1iT9oqeZGYOnspkV4AiIoJ,https://api.spotify.com/v1/audio-analysis/1iT9oqeZGYOnspkV4AiIoJ,214867,4
4050,0.664,0.93,7,-4.396,1,0.0341,0.027,0.00196,0.232,0.854,145.383,audio_features,2lhePSRtoReJhFw7UaFyto,spotify:track:2lhePSRtoReJhFw7UaFyto,https://api.spotify.com/v1/tracks/2lhePSRtoReJhFw7UaFyto,https://api.spotify.com/v1/audio-analysis/2lhePSRtoReJhFw7UaFyto,212893,4
4051,0.641,0.999,5,-6.396,0,0.0433,0.000618,0.553,0.234,0.305,134.983,audio_features,4i7ezXO3G9DwE7LRmuYdfP,spotify:track:4i7ezXO3G9DwE7LRmuYdfP,https://api.spotify.com/v1/tracks/4i7ezXO3G9DwE7LRmuYdfP,https://api.spotify.com/v1/audio-analysis/4i7ezXO3G9DwE7LRmuYdfP,197600,4
4052,0.59,0.994,8,-8.355,1,0.0724,0.138,0.519,0.0989,0.309,150.066,audio_features,3hwkIWW3wJeVBBY3MJJauf,spotify:track:3hwkIWW3wJeVBBY3MJJauf,https://api.spotify.com/v1/tracks/3hwkIWW3wJeVBBY3MJJauf,https://api.spotify.com/v1/audio-analysis/3hwkIWW3wJeVBBY3MJJauf,236907,4
4053,0.786,0.876,1,-4.899,1,0.0362,0.0114,0.000784,0.0796,0.966,103.983,audio_features,3WWxgARaLzJ8cILPCVPyR6,spotify:track:3WWxgARaLzJ8cILPCVPyR6,https://api.spotify.com/v1/tracks/3WWxgARaLzJ8cILPCVPyR6,https://api.spotify.com/v1/audio-analysis/3WWxgARaLzJ8cILPCVPyR6,217539,4
4054,0.567,0.983,5,-5.01,0,0.0427,0.0081,1.21e-05,0.107,0.717,135.041,audio_features,5w24xZUicD68LjnZvtougC,spotify:track:5w24xZUicD68LjnZvtougC,https://api.spotify.com/v1/tracks/5w24xZUicD68LjnZvtougC,https://api.spotify.com/v1/audio-analysis/5w24xZUicD68LjnZvtougC,204733,4
4055,0.673,0.697,2,-6.556,0,0.0459,0.0559,7.94e-05,0.218,0.162,79.993,audio_features,5ziFrKah9YWqKvl7HE2HDO,spotify:track:5ziFrKah9YWqKvl7HE2HDO,https://api.spotify.com/v1/tracks/5ziFrKah9YWqKvl7HE2HDO,https://api.spotify.com/v1/audio-analysis/5ziFrKah9YWqKvl7HE2HDO,227973,4
4056,0.59,0.478,7,-8.617,1,0.0329,0.197,0.0,0.393,0.114,115.889,audio_features,1UgaTLUPYlIFlEsvhzsoLL,spotify:track:1UgaTLUPYlIFlEsvhzsoLL,https://api.spotify.com/v1/tracks/1UgaTLUPYlIFlEsvhzsoLL,https://api.spotify.com/v1/audio-analysis/1UgaTLUPYlIFlEsvhzsoLL,255064,3
4057,0.62,0.668,1,-7.313,1,0.0319,0.0139,1.42e-05,0.29,0.372,120.006,audio_features,54ulOTUIZA4suH69uQCwdZ,spotify:track:54ulOTUIZA4suH69uQCwdZ,https://api.spotify.com/v1/tracks/54ulOTUIZA4suH69uQCwdZ,https://api.spotify.com/v1/audio-analysis/54ulOTUIZA4suH69uQCwdZ,269057,4
4058,0.675,0.7,1,-5.506,0,0.0403,0.152,7.67e-06,0.276,0.5,90.404,audio_features,6jJxjnjvDrFIFOv0LD899Q,spotify:track:6jJxjnjvDrFIFOv0LD899Q,https://api.spotify.com/v1/tracks/6jJxjnjvDrFIFOv0LD899Q,https://api.spotify.com/v1/audio-analysis/6jJxjnjvDrFIFOv0LD899Q,210699,4
4059,0.695,0.894,8,-4.824,1,0.138,0.0545,0.0,0.144,0.615,112.023,audio_features,1NX7hSZNkm9CvE1jpXpRTs,spotify:track:1NX7hSZNkm9CvE1jpXpRTs,https://api.spotify.com/v1/tracks/1NX7hSZNkm9CvE1jpXpRTs,https://api.spotify.com/v1/audio-analysis/1NX7hSZNkm9CvE1jpXpRTs,225720,4
4060,0.483,0.877,7,-5.258,1,0.0824,1.78e-05,8.51e-05,0.118,0.503,156.915,audio_features,1yubwFn0QIa7Eb5Y5x9CQD,spotify:track:1yubwFn0QIa7Eb5Y5x9CQD,https://api.spotify.com/v1/tracks/1yubwFn0QIa7Eb5Y5x9CQD,https://api.spotify.com/v1/audio-analysis/1yubwFn0QIa7Eb5Y5x9CQD,179507,4
4061,0.663,0.624,0,-6.732,1,0.139,0.579,0.0,0.18,0.362,91.969,audio_features,0LuTkQwYHneCPSt1vFMp7L,spotify:track:0LuTkQwYHneCPSt1vFMp7L,https://api.spotify.com/v1/tracks/0LuTkQwYHneCPSt1vFMp7L,https://api.spotify.com/v1/audio-analysis/0LuTkQwYHneCPSt1vFMp7L,209293,4
4062,0.736,0.67,4,-5.683,0,0.097,0.00612,0.0,0.105,0.347,103.068,audio_features,68ryrTDYtIOL1izZF4jydg,spotify:track:68ryrTDYtIOL1izZF4jydg,https://api.spotify.com/v1/tracks/68ryrTDYtIOL1izZF4jydg,https://api.spotify.com/v1/audio-analysis/68ryrTDYtIOL1izZF4jydg,175816,4
4063,0.608,0.811,11,-6.648,0,0.121,0.00277,0.0107,0.105,0.0364,179.966,audio_features,4b2Va2IKYugIdfuw6LnsDr,spotify:track:4b2Va2IKYugIdfuw6LnsDr,https://api.spotify.com/v1/tracks/4b2Va2IKYugIdfuw6LnsDr,https://api.spotify.com/v1/audio-analysis/4b2Va2IKYugIdfuw6LnsDr,239507,4
4064,0.787,0.888,1,-3.633,0,0.151,0.137,0.0,0.058,0.836,127.953,audio_features,2WzEojGMDg3s7czWtbzlxK,spotify:track:2WzEojGMDg3s7czWtbzlxK,https://api.spotify.com/v1/tracks/2WzEojGMDg3s7czWtbzlxK,https://api.spotify.com/v1/audio-analysis/2WzEojGMDg3s7czWtbzlxK,216440,4
4065,0.826,0.803,5,-4.578,0,0.0452,0.0292,4.38e-06,0.166,0.457,124.949,audio_features,3OVlMO6LGxCbJtnCDfzUVL,spotify:track:3OVlMO6LGxCbJtnCDfzUVL,https://api.spotify.com/v1/tracks/3OVlMO6LGxCbJtnCDfzUVL,https://api.spotify.com/v1/audio-analysis/3OVlMO6LGxCbJtnCDfzUVL,195119,4
4066,0.657,0.927,9,-4.651,0,0.0943,0.0172,0.0,0.116,0.587,145.027,audio_features,5owfAfOEAfyIhHS2pDDViZ,spotify:track:5owfAfOEAfyIhHS2pDDViZ,https://api.spotify.com/v1/tracks/5owfAfOEAfyIhHS2pDDViZ,https://api.spotify.com/v1/audio-analysis/5owfAfOEAfyIhHS2pDDViZ,214200,4
4067,0.636,0.801,2,-3.169,0,0.103,0.247,0.0,0.194,0.574,84.978,audio_features,3i0GuKWwredFUMqlRcl50s,spotify:track:3i0GuKWwredFUMqlRcl50s,https://api.spotify.com/v1/tracks/3i0GuKWwredFUMqlRcl50s,https://api.spotify.com/v1/audio-analysis/3i0GuKWwredFUMqlRcl50s,259160,4
4068,0.813,0.729,8,-4.804,1,0.0755,0.304,0.0,0.207,0.757,98.004,audio_features,4lHX8Yji8Kr4xTDQR56lsL,spotify:track:4lHX8Yji8Kr4xTDQR56lsL,https://api.spotify.com/v1/tracks/4lHX8Yji8Kr4xTDQR56lsL,https://api.spotify.com/v1/audio-analysis/4lHX8Yji8Kr4xTDQR56lsL,209572,4
4069,0.806,0.75,5,-5.838,0,0.0682,0.251,0.0,0.209,0.484,127.909,audio_features,4FozD429dpnVHMumi84Fnm,spotify:track:4FozD429dpnVHMumi84Fnm,https://api.spotify.com/v1/tracks/4FozD429dpnVHMumi84Fnm,https://api.spotify.com/v1/audio-analysis/4FozD429dpnVHMumi84Fnm,180693,4
4070,0.647,0.894,9,-3.489,0,0.154,0.0892,0.0,0.265,0.599,148.008,audio_features,7BhEUFbx2UDOXMoHihXBqb,spotify:track:7BhEUFbx2UDOXMoHihXBqb,https://api.spotify.com/v1/tracks/7BhEUFbx2UDOXMoHihXBqb,https://api.spotify.com/v1/audio-analysis/7BhEUFbx2UDOXMoHihXBqb,272733,4
4071,0.799,0.568,1,-7.539,1,0.0574,0.179,0.0,0.112,0.547,97.503,audio_features,0YlmsOyEK9GL5In154LkID,spotify:track:0YlmsOyEK9GL5In154LkID,https://api.spotify.com/v1/tracks/0YlmsOyEK9GL5In154LkID,https://api.spotify.com/v1/audio-analysis/0YlmsOyEK9GL5In154LkID,279867,4
4072,0.566,0.94,8,-7.149,1,0.0493,0.000917,0.000145,0.106,0.571,137.959,audio_features,7xonGE19OezVYCGd61wdTO,spotify:track:7xonGE19OezVYCGd61wdTO,https://api.spotify.com/v1/tracks/7xonGE19OezVYCGd61wdTO,https://api.spotify.com/v1/audio-analysis/7xonGE19OezVYCGd61wdTO,234470,4
4073,0.69,0.682,2,-6.121,1,0.0312,0.315,0.0,0.365,0.856,122.006,audio_features,31ILxXyayIv5G9sqDHM706,spotify:track:31ILxXyayIv5G9sqDHM706,https://api.spotify.com/v1/tracks/31ILxXyayIv5G9sqDHM706,https://api.spotify.com/v1/audio-analysis/31ILxXyayIv5G9sqDHM706,226000,4
4074,0.539,0.74,11,-7.136,1,0.0611,0.0385,5.3e-05,0.129,0.418,76.965,audio_features,5kyr2UW9JIW04f6B9GK6RB,spotify:track:5kyr2UW9JIW04f6B9GK6RB,https://api.spotify.com/v1/tracks/5kyr2UW9JIW04f6B9GK6RB,https://api.spotify.com/v1/audio-analysis/5kyr2UW9JIW04f6B9GK6RB,212253,4
4075,0.656,0.595,11,-7.986,1,0.0278,0.205,0.000431,0.345,0.403,114.972,audio_features,3tsK9bFAYqInXqYa7JKFm8,spotify:track:3tsK9bFAYqInXqYa7JKFm8,https://api.spotify.com/v1/tracks/3tsK9bFAYqInXqYa7JKFm8,https://api.spotify.com/v1/audio-analysis/3tsK9bFAYqInXqYa7JKFm8,247360,4
4076,0.794,0.791,5,-4.747,0,0.171,0.0826,0.0,0.0646,0.829,94.999,audio_features,3CqvR4Xj5OtUFPKxJBKRZe,spotify:track:3CqvR4Xj5OtUFPKxJBKRZe,https://api.spotify.com/v1/tracks/3CqvR4Xj5OtUFPKxJBKRZe,https://api.spotify.com/v1/audio-analysis/3CqvR4Xj5OtUFPKxJBKRZe,194267,4
4077,0.73,0.72,10,-5.532,0,0.273,0.385,0.0,0.107,0.849,174.046,audio_features,755Bzy5z5Wjo3JjDh4GmuX,spotify:track:755Bzy5z5Wjo3JjDh4GmuX,https://api.spotify.com/v1/tracks/755Bzy5z5Wjo3JjDh4GmuX,https://api.spotify.com/v1/audio-analysis/755Bzy5z5Wjo3JjDh4GmuX,204293,4
4078,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,audio_features,2hrUO4drrO63i7FYbCLBl2,spotify:track:2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/tracks/2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/audio-analysis/2hrUO4drrO63i7FYbCLBl2,251173,4
4079,0.638,0.742,2,-4.448,0,0.0335,0.0171,5.89e-06,0.0416,0.235,148.012,audio_features,1DTWzNb3GDJuORg9ciXmA8,spotify:track:1DTWzNb3GDJuORg9ciXmA8,https://api.spotify.com/v1/tracks/1DTWzNb3GDJuORg9ciXmA8,https://api.spotify.com/v1/audio-analysis/1DTWzNb3GDJuORg9ciXmA8,186966,4
4080,0.621,0.652,0,-5.953,0,0.0278,0.0271,0.0,0.21,0.571,110.007,audio_features,5lS3YfPqUwl2N88yEF2eX3,spotify:track:5lS3YfPqUwl2N88yEF2eX3,https://api.spotify.com/v1/tracks/5lS3YfPqUwl2N88yEF2eX3,https://api.spotify.com/v1/audio-analysis/5lS3YfPqUwl2N88yEF2eX3,259893,4
4081,0.716,0.688,1,-5.621,0,0.0711,0.00139,0.00291,0.119,0.746,120.021,audio_features,3cGFEZvzegmI9B7yZMCzq5,spotify:track:3cGFEZvzegmI9B7yZMCzq5,https://api.spotify.com/v1/tracks/3cGFEZvzegmI9B7yZMCzq5,https://api.spotify.com/v1/audio-analysis/3cGFEZvzegmI9B7yZMCzq5,204933,4
4082,0.786,0.878,7,-4.203,1,0.174,0.229,1.48e-06,0.271,0.693,108.147,audio_features,0izOCTLoxMw3riMdNkXF3I,spotify:track:0izOCTLoxMw3riMdNkXF3I,https://api.spotify.com/v1/tracks/0izOCTLoxMw3riMdNkXF3I,https://api.spotify.com/v1/audio-analysis/0izOCTLoxMw3riMdNkXF3I,171737,4
4083,0.648,0.693,11,-7.018,0,0.114,0.067,0.00401,0.324,0.2,114.106,audio_features,1iEStRoSlkqAhjo2yQmrch,spotify:track:1iEStRoSlkqAhjo2yQmrch,https://api.spotify.com/v1/tracks/1iEStRoSlkqAhjo2yQmrch,https://api.spotify.com/v1/audio-analysis/1iEStRoSlkqAhjo2yQmrch,223960,4
4084,0.547,0.344,0,-10.64,1,0.0337,0.642,0.0,0.101,0.175,78.42,audio_features,0YrBSvLBKo2YXbvzSVmij7,spotify:track:0YrBSvLBKo2YXbvzSVmij7,https://api.spotify.com/v1/tracks/0YrBSvLBKo2YXbvzSVmij7,https://api.spotify.com/v1/audio-analysis/0YrBSvLBKo2YXbvzSVmij7,214563,4
4085,0.78,0.473,1,-7.818,1,0.0385,0.00203,0.422,0.0959,0.213,130.998,audio_features,0bWfxPhxOepDV01eMECRYl,spotify:track:0bWfxPhxOepDV01eMECRYl,https://api.spotify.com/v1/tracks/0bWfxPhxOepDV01eMECRYl,https://api.spotify.com/v1/audio-analysis/0bWfxPhxOepDV01eMECRYl,247480,4
4086,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,audio_features,2ktxr00GpTtbMNeBjNeY8D,spotify:track:2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/tracks/2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/audio-analysis/2ktxr00GpTtbMNeBjNeY8D,158532,4
4087,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81e-05,0.246,0.15,89.517,audio_features,03j7YmO2dZ8nEY5N5131hz,spotify:track:03j7YmO2dZ8nEY5N5131hz,https://api.spotify.com/v1/tracks/03j7YmO2dZ8nEY5N5131hz,https://api.spotify.com/v1/audio-analysis/03j7YmO2dZ8nEY5N5131hz,201536,4
4088,0.52,0.513,7,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903,audio_features,6lvsJDZ7336YmpBzcNGhbe,spotify:track:6lvsJDZ7336YmpBzcNGhbe,https://api.spotify.com/v1/tracks/6lvsJDZ7336YmpBzcNGhbe,https://api.spotify.com/v1/audio-analysis/6lvsJDZ7336YmpBzcNGhbe,202213,4
4089,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
4090,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4
4091,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
4092,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
4093,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
4094,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4
4095,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4
4096,0.569,0.433,10,-6.789,0,0.0269,0.603,0.0,0.127,0.434,75.006,audio_features,0p7yk4d3vhN0RmmQenDa4x,spotify:track:0p7yk4d3vhN0RmmQenDa4x,https://api.spotify.com/v1/tracks/0p7yk4d3vhN0RmmQenDa4x,https://api.spotify.com/v1/audio-analysis/0p7yk4d3vhN0RmmQenDa4x,220019,1
4097,0.692,0.571,7,-6.099,0,0.077,0.0492,0.0,0.121,0.437,90.008,audio_features,2vdsyiA0RcYs3C9VMnmYac,spotify:track:2vdsyiA0RcYs3C9VMnmYac,https://api.spotify.com/v1/tracks/2vdsyiA0RcYs3C9VMnmYac,https://api.spotify.com/v1/audio-analysis/2vdsyiA0RcYs3C9VMnmYac,195562,4
4098,0.927,0.563,7,-5.827,1,0.175,0.0306,0.0,0.0736,0.842,103.312,audio_features,1sl1cpix9GnwNwaVt04BIu,spotify:track:1sl1cpix9GnwNwaVt04BIu,https://api.spotify.com/v1/tracks/1sl1cpix9GnwNwaVt04BIu,https://api.spotify.com/v1/audio-analysis/1sl1cpix9GnwNwaVt04BIu,109302,4
4099,0.665,0.831,2,-4.472,0,0.0437,0.111,1.53e-06,0.0596,0.696,125.057,audio_features,6SpVp6ttad3XJOsjKBZwaq,spotify:track:6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/tracks/6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/audio-analysis/6SpVp6ttad3XJOsjKBZwaq,198006,4
4100,0.74,0.583,7,-13.214,0,0.269,0.11,0.0,0.334,0.701,79.497,audio_features,5UWhqnZYmKJae4P8CZFq6B,spotify:track:5UWhqnZYmKJae4P8CZFq6B,https://api.spotify.com/v1/tracks/5UWhqnZYmKJae4P8CZFq6B,https://api.spotify.com/v1/audio-analysis/5UWhqnZYmKJae4P8CZFq6B,259709,4
4101,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,audio_features,4IO8X9W69dIQe0EC5ALXhq,spotify:track:4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/tracks/4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/audio-analysis/4IO8X9W69dIQe0EC5ALXhq,254723,4
4102,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,audio_features,6Ozh9Ok6h4Oi1wUSLtBseN,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/tracks/6Ozh9Ok6h4Oi1wUSLtBseN,https://api.spotify.com/v1/audio-analysis/6Ozh9Ok6h4Oi1wUSLtBseN,159715,4
4103,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4
4104,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
4105,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,audio_features,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4
4106,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,audio_features,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4
4107,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4
4108,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,audio_features,4sjiIpEv617LDXaidKioOI,spotify:track:4sjiIpEv617LDXaidKioOI,https://api.spotify.com/v1/tracks/4sjiIpEv617LDXaidKioOI,https://api.spotify.com/v1/audio-analysis/4sjiIpEv617LDXaidKioOI,176640,4
4109,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
4110,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
4111,0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,audio_features,7x9nXsowok1JszkVztI5NI,spotify:track:7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/tracks/7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/audio-analysis/7x9nXsowok1JszkVztI5NI,201271,4
